"_parent_id","value","_id"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Vice President; person=}","724a355e-6d51-41d4-910c-1efd0cc09a9d"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Sr. Director, Product Strategy & Operations, eBay North America; person=}","48da6d5f-71ac-45d4-b1f2-60dcac41429a"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Head of Marketing, New York; person=}","2b73ad8f-83e8-46af-b006-80ecef383af2"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Director of Product Management, Buyer Applications; person=}","fd93fd7d-a666-4e01-a248-040fbe4087c8"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Director, International; person=}","ac2e5783-04a0-4899-abd5-1937c82e0b85"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Engineering Manager; person=}","29a0fb90-01d2-4daa-bcbb-180aa733d7d6"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Director of Development; person=}","c42e3581-cd7b-44cc-a811-0e224674fd7a"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Group Product Manager; person=}","9609cbca-a04f-4467-97cb-0fc260001e10"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Sr. Software Engineer; person=}","c9ab9f16-499d-4fea-be84-b2ff036c9425"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Director, Corporate Development; person=}","0654b361-5dfe-4ae1-9285-c5a5905b3966"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Senior Product Manager; person=}","7c493626-3f13-4826-a564-29186b453694"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Category Manager; person=}","d2d87f5f-e5f1-4339-bdc7-678415050934"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Director, eBay Express; person=}","7985ad3f-d41b-4b56-b076-8f1af7a4fb46"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Software Developer Intern; person=}","a9beef81-7c9e-43f2-9d23-db0085f54e87"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Senior Product Manager, Finding Traffic Optimization; person=}","edcc3211-0a66-40e9-87e3-c0b015658761"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=General Manager, US Classifieds & Mobile; person=}","3b6ba51d-6c0f-40bd-8a60-7904dc59c463"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Senior Manager, PR; person=}","05c8e885-684f-4f8a-9a96-74176523fd6f"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Software Engineer Intern; person=}","f30f623d-5cbf-493c-8b7f-14d45a1a4aa6"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=marketing leadership; person=}","1c7c2778-867a-44ff-8707-f9c72acc111c"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Finance Director, eBay UK; person=}","489fca91-a1dd-4c2b-9294-785bfe5a3ff4"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Entertainment Strategic Partnerships; person=}","62c4a56d-5d38-46f3-8da2-bc99b641a1d3"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Category Manager; person=}","367e1519-0bf9-412b-b492-4daeeb29d97e"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=General Manager, eBay Ireland; person=}","bbb0cad6-9b7f-4870-9202-f3b4a7148b7a"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Senior Manager, Billing & Collections; person=}","7eba7f76-8632-48b7-854a-fc7d7bbad17d"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Senior Product Manager; person=}","4bc240c3-8147-4790-a48f-1d170c22427f"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Top Buyer Group; person=}","18ea2c8b-5585-4497-b8cf-78e68b64bb44"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Research Scientist; person=}","44378c6e-9c32-4265-9f38-7f77a76f2586"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Strategy Manager (Summer Internship), Corporate Strategy Group; person=}","49b2fded-dba0-4c38-9fa1-e21ad311a191"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Marketing Campaigns Technical Consultant; person=}","3ab4a7b5-c5ec-4c8f-9eba-fa1615de7e0b"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Sr. Manager, Customer Analytics; person=}","a4284248-987c-4061-b4d0-25ef517aed89"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Account Manager; person=}","36f46555-5952-4e98-ac79-82980606bde6"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=IT Asset Management; person=}","75cb4ee3-9559-4817-a463-d38caff578db"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Head of Category Management; person=}","a8b37265-8a9a-4dee-a642-61aca8120f6b"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Senior VP, eBay International; person=}","c27c5844-06f9-436b-a415-bd58c6cb7747"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Several senior positions; person=}","a716ed42-ad2d-4357-86c6-274b47a573ce"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Director Product Management; person=}","6898dd1b-2c86-429c-ba7a-b5ddb3d1819e"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=MD; person=}","d80eb12f-1a6d-49ed-882d-0a30742879e2"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Director & General Manager, ProStores; person=}","f87aa0fd-92ab-445a-9e27-578c2cd32025"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Managing Director Germany; person=}","6e688bc2-6980-4f69-b1aa-3bc754860008"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Corporate Development; person=}","cb354b2a-0ca9-45ed-aadb-c695217f5244"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Technology Evaluation / Scalability Strategy Manager ,,  Program Manager, Advanced Technology Group; person=}","d33193d7-1af9-4a2b-b66a-36124e1962f9"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Director, Financial Planning & Analysis, Asia Pacific Region; person=}","2a064f82-68a1-46d6-ab20-1306884f5c16"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=VP Strategic Partnerships; person=}","2629e7cd-98a8-42cb-972f-ed2676e456c1"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Mobile Strategy and Operations - PayPal Here; person=}","77560856-743a-4bac-b9f2-116551ee9c84"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Principal Database Administrator; person=}","97970339-c32d-4549-865f-360761fe3f6e"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Sales & Key Account Manager; person=}","a3e9926d-1469-4b89-b0b1-4df44b947e1f"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Management Consultant / Program Manager; person=}","f4c46ef3-2d53-4dd9-9958-bba498183f51"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=General Manager; person=}","efcd44d5-873d-42d0-94cd-b1e2c3a870c7"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=Several Positions; person=}","a3a6c2ba-cf4b-4cb5-8f8f-2bdc99bbda08"
"014766e1-fb0a-4f32-9a7e-e775ff58abb5","@{is_past=True; title=; person=}","60b9477b-e295-4804-aa55-5c795c93029c"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{is_past=False; title=Founder & CTO; person=}","2c7a21a5-ce49-419c-b3c7-2189fbad25c6"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{is_past=False; title=Chairman & Founder; person=}","ad15fd0e-68a4-43ab-a4df-16cceda6649f"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{is_past=False; title=CEO; person=}","ec2c3994-93b9-4e22-aae3-6d3662589f33"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{is_past=True; title=Business & Product Development, Vice-President; person=}","e3554353-5e5e-493c-baaf-595ce61532c6"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{is_past=True; title=Director of Marketing and Product, Marketing Manager; person=}","719f5ffe-e6b6-47b4-9d9f-8f246b687432"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=False; title=CEO; person=}","0762573a-de1e-4bef-8edd-2186ccc2fc1c"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=False; title=Co-founder; person=}","745223ca-ba56-4751-a93f-406267af88c4"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=False; title=Co-Founder; person=}","4c1443be-2000-475f-83b0-2b4941f43e0a"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=CEO; person=}","40c156ef-ced3-472a-a0b3-95f0089ca9d6"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=CEO; person=}","ed63562a-8a25-43a2-a449-5a21468a28d6"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=CTO; person=}","3397e4d1-885e-4619-8a99-af8584c85282"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=SVP of Sales; person=}","d091d7e3-84d4-461f-8237-9eff76a6d08e"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=VP, Business Development; person=}","04c85331-b6b5-4bc7-95b2-d4918139ca6b"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=SVP Engineering; person=}","55b02b58-7dd7-4fe1-8954-4ab0be9b7e3a"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Backend systems architect; person=}","307ed649-de5e-48ad-8ea0-e4eb295b5842"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Director  of Operations; person=}","022bc043-8bf0-44f0-9123-7dbe59ae65ca"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Director of Business Development; person=}","121cc698-78d9-4ac6-856e-cea0cdbb1f45"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Product Manager; person=}","a70669d5-549a-4adf-8e12-58b06407558e"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Advisor; person=}","88597f5d-5adb-4b5b-a8e1-7f348c6a7b40"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Board; person=}","e52effbd-c4ca-4d30-848e-0a4e828f88f1"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Senior P2P Software Engineer; person=}","3b9a6058-726a-4cc6-b486-7eb544d482bb"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Creative Director; person=}","b890e284-8b4a-4034-b335-0ef0248359f5"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Senior Manager; person=}","1f471bb6-18de-4d08-a304-02bb17626070"
"2173d0ab-8d98-4deb-a6be-d5524f26f37b","@{is_past=True; title=Developer; person=}","b770a4a3-a26e-4290-9be3-279e7e2e3b80"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Board Chairman; person=}","5144cb5e-da4e-47ec-aa4f-b107c499ee71"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=CFO, CBS Interactive; person=}","ff0bbeea-99c5-4566-a6f5-09913f4187c0"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=COO; person=}","b6fd48ad-83d6-42b4-9452-7aeb46eb269e"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Executive Vice President & Chief Financial Officer, CBS Interactive; person=}","664c4afc-0237-4312-af59-4395892e81dd"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Vice President, Local Digital Media; person=}","e61d74a4-90ac-4000-bc85-1c0b8d618574"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Chief Operating Officer, CBS Interactive; person=}","fd479b72-7f8c-4993-b744-94f86d7919bf"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Deputy Editor; person=}","d1283d7d-43d1-4837-b7f4-8d6e2b0fbe43"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Board of Directors; person=}","fa19df58-7c40-40e9-bc65-f66cdc48d36f"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Team Member; person=}","187b2cce-c8c1-4389-ac3b-c97db58b897f"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=President, CBS Interactive; person=}","595a8676-561f-457f-895e-2942b199919c"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Human Resources and managerial positions; person=}","7125affa-b83e-4c06-9657-0ee1a8919772"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Senior Executive; person=}","db4c8e98-5ded-4796-8271-01f8a3ed94ef"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=False; title=Board of Directors; person=}","989ae861-1049-4977-b3c4-eabb79cab349"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=EVP, Founder CBS Mobile; person=}","cc15cf2a-5fec-4517-b400-13b181909a3e"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Anchor (WCCO); person=}","28339b40-b6c2-49a9-857f-1dce4f6feb4f"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Vice President of Human Resources and Operations; person=}","be347024-9117-4d8a-bbf7-d45abedc07e8"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Vice President, Application Architecture; person=}","e405f0a8-87da-4082-80ae-132aa6723fac"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=SVP, Group Publisher; person=}","a3abb66c-629e-443a-85d1-aacf4b55ff54"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=VP, Product Management; person=}","9ad2f0a3-e9c1-4c2d-916b-f4c67272e697"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Senior Vice President & General Manager, Entertainment Unit; person=}","57ae591b-8fde-4b74-bc84-fac530ee5eba"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Executive Vice President of Strategy and Corporate Development, CBS Interactive; person=}","aefefeba-d0ce-4654-92df-881806857a53"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Lead Software Engineer; person=}","00515323-2fe1-498e-9449-b981198a3017"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Board Director; person=}","ef7a6d6a-3246-414c-97a3-6f49d06faa6c"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Manager, Business Affairs; person=}","c53261f1-e529-4b4c-bae8-e9e8b7b140f3"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Guest Host of CBS 5 Startup Profile; person=}","38dcd330-5895-4460-b9f4-426ca5e8ec84"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Director, Application Development; person=}","f4072dd8-d2b5-4df6-822b-5b5d0cf22dd9"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Contract Recruiter; person=}","24d138f2-6adb-482e-82ef-7e7ead6ecc64"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=President, Television Network; person=}","36f09799-7c7a-401f-a95e-94c311aa1d52"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Top Sales positions; person=}","85049782-82bb-4074-8408-ca97064f4be1"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Television Newscaster - West Virginia; person=}","41c02849-eb1a-4903-be5e-a43d7cf819e9"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=; person=}","ccc4645e-0c6d-47f0-9a32-1cbd9deaa0d6"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=; person=}","e3e6b5c9-89b0-400d-8cb7-fd51e0256b1c"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=President, CBS Interactive; person=}","af0cef7f-5a15-4e47-a4cb-b2f3b3f5fe06"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Assistant Producer; person=}","6e0b2412-cbde-480a-b8cd-e76ef4dc3bbe"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Board Member; person=}","9c595bbf-2346-4904-bbee-8f85c677975b"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=SVP; person=}","e2de18e0-958b-40db-9371-6243a1d2390d"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Production Intern; person=}","ed02f8d1-4e25-4ce0-acfe-67d92a1ca63b"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Kens 5 Eyewitness News; person=}","12e6a75b-86d4-45a8-88f5-54c9d47c87b3"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Director, HR; person=}","92db15d5-4a00-4be7-8445-9214d4e5d5aa"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Sr. Contract Recruiter; person=}","ef1df97d-448b-46c2-8434-847bf2961bb6"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=News Reporter / Investigative Journalist / Anchor (WCCO-TV); person=}","5ca10cea-5f4b-45a1-8077-e884a7fb1b3d"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Founding President, CBS Enterprises; person=}","dab0c3aa-6b39-40b1-bff7-c8ebc1003632"
"c98fd5f5-7306-4456-ba74-fa857ff4ff2b","@{is_past=True; title=Business Management positions (Scholastic and Simon & Schuster_; person=}","63766a7b-a4dd-473c-90c5-be15c0a37412"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=President, CEO; person=}","ad2f6427-3a62-4570-b8f1-c9a918c42b46"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=Senior Exec. VP, Chief Admin. Officer, CFO; person=}","8445f393-359c-45db-b92d-b9bc34827edc"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=VP, AddictingGames; person=}","9393c018-cc3a-477c-97d1-23a499ec8732"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=SVP, Strategy, Mergers and Acquisitions; person=}","9219be89-2341-48b9-b229-2ab001e6fa74"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=SVP & GM, Digital Media at MTV Networks; person=}","12a1a873-4698-4001-b921-b4839eb33c39"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=EVP, Controller, Tax and Treasury; person=}","eacfdc11-eba1-4ae9-a9ba-fc77f80bb54e"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=Board of Directors; person=}","9a6204fa-715a-4297-adae-2cb81e3f62c0"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=Various Role; person=}","57c1e9c5-c6a8-4287-a8a8-611e8c5f7ced"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=Director; person=}","b9d679b1-b2a4-4b66-9921-03d64cd48d5a"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=Board of Directors; person=}","4f6d14dc-29fe-4c94-932c-5ddc09e93b31"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=False; title=Senior Executive; person=}","94aae584-0034-4b06-9839-b6d893bab033"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=COO, EVP MTVN Ad Sales; person=}","bec7828b-bea3-48db-be46-9ee41b74df39"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=CFO; person=}","32aec66c-e4f1-402d-9e91-8086d1171f3b"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=CIO; person=}","a519c03c-a865-43de-b319-4581c05d7de6"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=CTO & VP, Social Media and Community; person=}","2369592e-ca8d-4a79-be6b-28cc437a99ab"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Co - President / Co - COO; person=}","e9dab7e9-d4b8-4ee8-a0db-bd76423d1e6e"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=VP Viacom International; person=}","0ffaec86-d060-4eff-95ff-132b2c725721"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=SVP, Advertising Sales & Partnership Marketing; person=}","2f6e218e-1106-4bce-b55c-125cb392debe"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=VP, Corporate Finance; person=}","1cad8cd5-4782-4b67-ac0d-7aeed2505299"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Senior Vice Presiden; person=}","f537c91c-b730-4f5d-b2f6-13f48af52d45"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=; person=}","a05cd4d8-fa4d-4fdb-ae86-a778aa166fa2"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Sr. UNIX Systems Engineer; person=}","61fc05b0-14ea-4752-9990-a5ac10051197"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Marketing Consultant/Ad Salesperson; person=}","c975d7e5-2c21-4da3-a6e1-d8e367bcdf0d"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Board Director; person=}","5539de5e-2416-46d4-84e9-fbc138e84cb0"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Senior Account Director; person=}","82f66a44-968f-4f52-a6b5-b070e1f571b0"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Senior Advisor; person=}","6bc85342-14d0-416b-8dbf-dbf6ee8c8a59"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=President; person=}","5036ca7f-b518-4d85-841b-2c8864b22538"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Senior Attorney; person=}","e23fb898-2a76-475d-94b0-72d3b2bebbb8"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Financial Planning Manager; person=}","0fa79005-87c7-4f09-8dd0-90b7d0334521"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Director; person=}","4d215ac3-b1d5-4d8d-8270-ca46579cec95"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Flash Developer; person=}","4ee06c80-fe85-470a-ab0a-2a03b3da8af1"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Head, Pricing & Inventory group - Kids & Family Div.; person=}","f25ca438-234f-4434-828b-72331b6b0e31"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=; person=}","bf9ac227-c176-47cd-870e-499859211379"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Team Leader - Sales & Client Services; person=}","b18088f5-c8b3-4a2b-b6e2-d8daca7a16f3"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Business Development, New Media; person=}","ed1097e9-1511-439d-8c74-6bd0448b0f40"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=; person=}","c0ecd85c-1fa5-4416-81a3-2a615d31f67d"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Producer; person=}","fb587d1b-4763-497e-bb62-d09e2130abd6"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=V.P. Marketing & Recreation; person=}","fe251c87-febf-4838-921b-eb27c9db9740"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Director, Viacom Plus, Western Region; person=}","d8b3de72-95d8-4b63-bda3-7a069bcec5b4"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=EVP of Sales | Senior Advisor; person=}","4ce268c3-7cb5-456d-a16a-5d547ff52643"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Strategic Consultant; person=}","b6c4998e-274d-46d3-9aa3-012c729fa627"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Summer Associate; person=}","d4d88ba5-f930-40fd-9d8d-cf3d4330924b"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Manager, Market Development; person=}","d2b059ef-d0a0-416c-bb9c-a0365f4d14c0"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Account Executive; person=}","7af7403c-746c-4cac-b1e8-624c497d88fb"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Web Developer; person=}","d69ff264-4e83-4ccf-88df-ca2fb8d89d39"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=; person=}","b53a02d7-0a0e-46d8-be2b-2e547c1a3908"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=; person=}","24745382-5da2-4604-b9b0-d2a503cac2f1"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=Member of Executive Committe; person=}","c947397d-34f9-4418-881c-b7cb438deb4a"
"9011d352-d0e4-46fe-acbc-be817dd92ea3","@{is_past=True; title=; person=}","773c254e-0b5f-4645-bce6-f9258f3dd6a3"
"b4108997-232e-4f76-b8bf-82c51a17292e","@{is_past=False; title=CEO; person=}","8f1d21db-ff51-41a7-9801-8c158ba344fc"
"b4108997-232e-4f76-b8bf-82c51a17292e","@{is_past=True; title=CTO; person=}","8e6419b0-9f6a-4c40-addd-6a999fd31e97"
"b4108997-232e-4f76-b8bf-82c51a17292e","@{is_past=True; title=; person=}","c10f7fd5-b80a-4557-abaf-9f55568924ec"
"b4108997-232e-4f76-b8bf-82c51a17292e","@{is_past=True; title=; person=}","6471483c-3f26-4b34-9075-dea14d85cdd6"
"b4108997-232e-4f76-b8bf-82c51a17292e","@{is_past=True; title=Engineering Director; person=}","c473c8e3-d306-40d3-aae0-fc246a16603a"
"363eb9c4-27da-4c92-beca-875ab52201a6","@{is_past=False; title=President & CEO; person=}","717adf77-640f-48bb-aa32-3e0b8696e74b"
