"_parent_id","value","_id"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{id=888; round_code=a; source_url=http://seattlepi.nwsource.com/business/246734_wiki02.html; source_description=; raised_amount=5250000; raised_currency_code=USD; funded_year=2005; funded_month=10; funded_day=1; investments=System.Object[]}","9491ca7b-5a49-45d4-9243-a0d354ab2e4a"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{id=889; round_code=b; source_url=http://pulse2.com/2007/01/09/wiki-builder-website-wetpaint-welcomes-95m-funding/; source_description=; raised_amount=9500000; raised_currency_code=USD; funded_year=2007; funded_month=1; funded_day=1; investments=System.Object[]}","cf1b6c37-a745-4401-b6e1-3d4bafd3de19"
"a78e1808-6615-4ed5-b2a9-c6ddcfc3f3d8","@{id=2312; round_code=c; source_url=http://www.accel.com/news/news_one_up.php?news_id=185; source_description=Accel; raised_amount=25000000; raised_currency_code=USD; funded_year=2008; funded_month=5; funded_day=19; investments=System.Object[]}","67221b05-7459-407f-ae41-b560bfc5dcf4"
"1e62e52f-b408-40ff-a384-b76958378e4c","@{id=1; round_code=b; source_url=http://www.marketingvox.com/archives/2006/12/29/digg-gets-85mm-in-funding/; source_description=; raised_amount=8500000; raised_currency_code=USD; funded_year=2006; funded_month=12; funded_day=1; investments=System.Object[]}","ecc64548-4bb8-404a-af63-2c1d0ff4790a"
"1e62e52f-b408-40ff-a384-b76958378e4c","@{id=85; round_code=a; source_url=http://goliath.ecnext.com/coms2/gi_0199-4857782/Social-Content-Web-Site-Digg.html; source_description=; raised_amount=2800000; raised_currency_code=USD; funded_year=2005; funded_month=10; funded_day=1; investments=System.Object[]}","a366cb45-a9f5-428d-b1a8-7a6a18da767e"
"1e62e52f-b408-40ff-a384-b76958378e4c","@{id=3503; round_code=c; source_url=http://www.techcrunch.com/2008/09/24/spurned-by-google-digg-taps-vcs-for-29-million-c-round/; source_description=press release; raised_amount=28700000; raised_currency_code=USD; funded_year=2008; funded_month=9; funded_day=24; investments=System.Object[]}","41727791-abb4-4aaa-b31f-ebc675fb7ab7"
"1e62e52f-b408-40ff-a384-b76958378e4c","@{id=24136; round_code=d; source_url=http://techcrunch.com/2011/07/12/digg-raises-an-inside-venture-round/; source_description=Digg Raises An Inside Venture Round; raised_amount=5000000; raised_currency_code=USD; funded_year=2011; funded_month=7; funded_day=12; investments=System.Object[]}","a9c9e8f1-66a7-4fce-b551-f405f1320181"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=2; round_code=angel; source_url=; source_description=; raised_amount=500000; raised_currency_code=USD; funded_year=2004; funded_month=9; funded_day=1; investments=System.Object[]}","fdb08f2c-6c9b-4335-9897-445040e741e6"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=3; round_code=a; source_url=http://www.techcrunch.com/2007/11/02/jim-breyer-extra-500-million-round-for-facebook-a-total-fiction/; source_description=Jim Breyer: Extra $500 Million Round For Facebook A ""Total Fiction""; raised_amount=12700000; raised_currency_code=USD; funded_year=2005; funded_month=5; funded_day=1; investments=System.Object[]}","9f4930c0-6a81-46ee-9462-c004e8ca3201"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=4; round_code=b; source_url=http://www.facebook.com/press/info.php?factsheet; source_description=Facebook Funding; raised_amount=27500000; raised_currency_code=USD; funded_year=2006; funded_month=4; funded_day=1; investments=System.Object[]}","0453b437-a28c-41af-a0ad-ecac33b48125"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=798; round_code=c; source_url=http://www.microsoft.com/en-us/news/press/2007/oct07/10-24FacebookPR.aspx; source_description=Facebook and Microsoft Expand Strategic Alliance; raised_amount=240000000; raised_currency_code=USD; funded_year=2007; funded_month=10; funded_day=24; investments=System.Object[]}","598a9aed-8133-4946-bdb4-3762d2c13513"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=1894; round_code=c; source_url=http://venturebeat.com/2007/11/30/facebook-gets-60m-from-hong-kong-billionaire-li-ka-shing/; source_description=Facebook gets $60M from Hong Kong billionaire Li Ka-shing; raised_amount=60000000; raised_currency_code=USD; funded_year=2007; funded_month=11; funded_day=30; investments=System.Object[]}","90c5de92-98e8-4432-8a55-6c97da27c3dd"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=2197; round_code=c; source_url=http://www.techcrunch.com/2008/01/15/breaking-samwer-brothers-invest-in-facebook/; source_description=; raised_amount=15000000; raised_currency_code=USD; funded_year=2008; funded_month=1; funded_day=15; investments=System.Object[]}","7955c354-cf1f-4cf9-a870-1f00bea7740f"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=2225; round_code=debt_round; source_url=http://www.businessweek.com/technology/content/may2008/tc2008059_855064.htm; source_description=; raised_amount=100000000; raised_currency_code=USD; funded_year=2008; funded_month=5; funded_day=1; investments=System.Object[]}","106cec85-4ab7-434e-92fa-3ba05ec258a0"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=4587; round_code=c; source_url=http://www.paidcontent.org/entry/419-facebook-investor-li-ka-shing-increasing-stake-in-facebook/; source_description=Updated: Facebook Investor Li Ka-Shing Upping Stake To $120 Million: Report; raised_amount=60000000; raised_currency_code=USD; funded_year=2008; funded_month=3; funded_day=27; investments=System.Object[]}","70d40479-ce3c-4112-b624-697ba988e332"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=6133; round_code=d; source_url=http://www.techcrunch.com/2009/05/26/facebook-takes-that-200-million-investment-from-the-russians-at-a-10-billion-valuation/; source_description=Facebook Takes That $200 Million Investment From The Russians At A $10 Billion Valuation.; raised_amount=200000000; raised_currency_code=USD; funded_year=2009; funded_month=5; funded_day=26; investments=System.Object[]}","36b1acad-0239-47d0-a5e2-ba2d45b34252"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=16477; round_code=unattributed; source_url=http://techcrunch.com/2010/06/28/elevation-invests-another-120-million-in-facebook-as-that-ipo-looks-more-distant/; source_description=Elevation Invests Another $120 Million in Facebook as that IPO Looks More Distant; raised_amount=210000000; raised_currency_code=USD; funded_year=2010; funded_month=6; funded_day=28; investments=System.Object[]}","548754e3-44f6-460e-bbd6-5da67e40ba19"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{id=21081; round_code=unattributed; source_url=http://www.prnewswire.com/news-releases/facebook-raises-15-billion-114383494.html; source_description=Facebook Raises $1.5 Billion; raised_amount=1500000000; raised_currency_code=USD; funded_year=2011; funded_month=1; funded_day=21; investments=System.Object[]}","89ebcbd6-67d4-41be-bd17-b7b4dee961ca"
"8719d94e-aa29-447f-badc-511728f00a29","@{id=225; round_code=angel; source_url=; source_description=; raised_amount=800000; raised_currency_code=USD; funded_year=2006; funded_month=12; funded_day=1; investments=System.Object[]}","a4f817f9-3e7a-4cda-aaf3-f93806406aea"
"22a09225-5ddd-4cdc-9fdf-16b5451f7a50","@{id=6; round_code=a; source_url=; source_description=; raised_amount=1500000; raised_currency_code=USD; funded_year=2007; funded_month=1; funded_day=1; investments=System.Object[]}","92491bd0-4920-40fa-84ce-e3b42509bc0b"
"22a09225-5ddd-4cdc-9fdf-16b5451f7a50","@{id=7; round_code=b; source_url=http://www.techcrunch.com/2007/03/05/100-million-valuation-for-geni/; source_description=100 Million Valuation for Geni; raised_amount=10000000; raised_currency_code=USD; funded_year=2007; funded_month=3; funded_day=1; investments=System.Object[]}","2e7bb0d7-cc39-418b-8de6-015fbd60aa19"
"22a09225-5ddd-4cdc-9fdf-16b5451f7a50","@{id=4676; round_code=c; source_url=http://www.readwriteweb.com/archives/geni_gets_another_5_million_fo.php; source_description=Geni Gets Another $5 Million for Social Networking and Genealogy Site: What About Yammer?; raised_amount=5000000; raised_currency_code=USD; funded_year=2009; funded_month=1; funded_day=19; investments=System.Object[]}","8f2dac81-a057-41f2-8828-ea3c1fbb24ac"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{id=261; round_code=a; source_url=http://www.techcrunch.com/2007/07/29/more-information-on-that-secretive-twitter-financing/; source_description=More Information On That Secretive Twitter Financing; raised_amount=5000000; raised_currency_code=USD; funded_year=2007; funded_month=7; funded_day=1; investments=System.Object[]}","9f35c226-588a-40e1-a171-e74dc7272990"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{id=2106; round_code=b; source_url=http://www.techcrunch.com/2008/06/24/twitter-announces-their-funding-calls-itself-a-communication-utility/; source_description=Twitter Announces Their Funding, Calls Itself A Communication Utility; raised_amount=15000000; raised_currency_code=USD; funded_year=2008; funded_month=5; funded_day=1; investments=System.Object[]}","c9d5ca21-f21c-49ce-b5e9-40aca67cdf14"
