"_parent_id","value","_id"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{external_url=http://latimesblogs.latimes.com/technology/2008/09/facebook-hire-1.html; title=Facebook hires general counsel as it continues to grow}","c7969bb1-d4be-4237-bb15-b042baaa0e8f"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{external_url=http://www.sociableblog.com/2011/12/16/facebook-timeline-now-live-for-all/; title=Facebook Timeline Now Live for All Users}","b7aee139-2392-4f34-bb55-d69e1d7bba5a"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{external_url=http://www.sociableblog.com/2012/02/02/facebook-ipo-value-personal-data/; title=Facebook IPO, The Value of Personal Data}","a1e602c5-f36f-42e8-85ca-1018f58b5f13"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{external_url=http://www.sociableblog.com/2012/04/01/facebook-timeline-for-all-pages-goes-live/; title=March 31, 2012: Facebook Timeline for All Pages Goes Live}","19ccbd13-19bf-4784-8180-6ae464e149c2"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{external_url=http://sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001418091; title=SEC}","379a204e-5e92-4a86-b04f-be6dc44eb0d1"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{external_url=http://stories.twitter.com/; title=Twitter in the Community}","c99f34a9-52d8-42e0-b512-17891adf99d6"
"06aff335-6bfe-4c87-b08d-e41002eed2b9","@{external_url=http://www.facebook.com/StumbleUpon; title=Facebook}","b3487581-9bf9-41d7-a2b0-b0526b546a6e"
"06aff335-6bfe-4c87-b08d-e41002eed2b9","@{external_url=http://itunes.apple.com/us/app/stumbleupon!/id386244833?mt=8; title=iTunes App Store}","c4a9268b-4eaf-4f65-9154-94c4a2706e4e"
"06aff335-6bfe-4c87-b08d-e41002eed2b9","@{external_url=https://addons.mozilla.org/en-US/firefox/addon/stumbleupon/; title=Mozilla Firefox Add-Ons}","36f53bfa-c620-44c5-a7ca-3a3b832f0edf"
"06aff335-6bfe-4c87-b08d-e41002eed2b9","@{external_url=https://chrome.google.com/webstore/detail/kcahibnffhnnjcedflmchmokndkjnhpg; title=Chrome Web Store}","589357df-b097-44fe-8f66-57940e074ada"
"11569e21-49bf-4775-9b98-116b379127c8","@{external_url=http://www.online-tech-tips.com/cool-websites/free-online-document-storage/; title=Scribd Review}","29c7cbcd-c8fe-4a52-bb77-9c529b922c3a"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{external_url=http://www.sociableblog.com/2008/01/04/meetmoi-location-based-mobile-dating/; title=MeetMoi - Location Based Mobile Dating}","f373a131-b779-4901-b1aa-c3304ef9bdd6"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{external_url=http://www.sociableblog.com/2008/10/10/mobile-location-based-services-on-the-move/; title=Mobile Location-Based Services on the Move}","f439e22f-0132-42b7-98c7-ced4ac094df7"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{external_url=http://www.onlinepersonalswatch.com/news/2009/01/andrew-weinreich-ceo-meetmoicom.html; title=CEO Andrew Weinreich Interview  01/09}","e9189128-f389-484a-b9a7-6eab8486e101"
"7fd47eaf-9b8b-4807-8b52-2c99799c74f4","@{external_url=http://www.onlinepersonalswatch.com/news/2010/03/alexander-harrington-president-of-meetmoi.html; title=????President Alexander Harrington Interview  03/10}","f2c67eee-a26d-42c2-8187-eb10871e8bd9"
"5268e155-dec4-4337-8855-2d2bb95c1ab6","@{external_url=http://mashpedia.com/cisco; title=Cisco at Mashpedia}","b1fda054-5e0e-429d-8442-e82d24692862"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{external_url=http://onlinepersonalswatch.typepad.com/news/2008/01/yahoo-personals.html; title=GM Yahoo! Personals Egon Smola Interview  01/08}","cdc1e3c2-1e60-498c-a7b1-b14984b92f7a"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{external_url=http://onlinepersonalswatch.typepad.com/news/2005/10/online_personal.html; title=GM Yahoo! Personals Lorna Borenstein Interview  10/04}","1d7f2859-6617-4013-ab31-e19231f701a6"
"cd089dc3-d7aa-4e57-a1e9-38f0d4059ebf","@{external_url=http://en.wikipedia.org/wiki/Powerset_(company); title=Wikipedia article}","3464cb9f-e3fd-4e18-b2d7-45d74a0901a1"
"dd935ed7-6daa-42ac-ab79-1380ee0e6939","@{external_url=http://www.washingtonian.com/articles/people/19168.html; title=Tech Titans 2011}","30113f0b-b5c1-47e1-aa11-ed4ab98b3b8b"
"dd935ed7-6daa-42ac-ab79-1380ee0e6939","@{external_url=http://www.bloomberg.com/news/2011-04-15/livingsocial-is-next-bet-for-steve-case-after-zipcar-payoff.html; title=LivingSocial Is Next Bet for Steve Case After Zipcar Payoff}","48ea85ec-527c-47cd-aa53-10aae3cbe83b"
"dd935ed7-6daa-42ac-ab79-1380ee0e6939","@{external_url=http://abcnews.go.com/GMA/video/unemployment-lowest-years-jobs-report-economy-business-13281027?tab=9482931&section=1206833; title=Unemployment at Lowest in Two Years}","4a5474b8-d2cb-4007-8767-dd6bd27eaea3"
"dd935ed7-6daa-42ac-ab79-1380ee0e6939","@{external_url=http://siliconangle.com/blog/2011/04/28/clearspring-serious-about-big-data-makes-audience-platform-portable/; title=Clearspring Serious About Big Data, Makes Audience Platform ""Portable""}","fd15a216-db06-436a-afcb-9add00f33875"
"dd935ed7-6daa-42ac-ab79-1380ee0e6939","@{external_url=http://www.adexchanger.com/one-question/what-is-the-biggest-misconception-about-the-use-of-data-for-ad-targeting/; title=What Is The Biggest Misconception About The Use Of Data For Ad Targeting?}","4df8d968-7100-48c9-955a-8b0ac87dc0aa"
"dd935ed7-6daa-42ac-ab79-1380ee0e6939","@{external_url=http://blogs.imediaconnection.com/blog/2011/03/08/3-things-advertisers-shouldn%E2%80%99t-like-about-%E2%80%98likes%E2%80%99/; title=3 Things Advertisers Should Dislike About ???????Likes????????}","a7535aab-ee14-417e-b80c-3f7b47a8754b"
"dd935ed7-6daa-42ac-ab79-1380ee0e6939","@{external_url=http://www.adexchanger.com/one-question/do-you-think-an-agency-trading-desk-can-be-successful/; title=One Question: Do You Think An Agency Trading Desk Can Be Successful?}","4ff15994-d809-4d92-bcd7-1e33229ecd65"
"058caa71-092c-4b74-a2ba-554e81cefcd7","@{external_url=http://www.linkedin.com/company/openx; title=LinkedIn}","616a8a03-a097-40a9-92db-a07bc07acce6"
"058caa71-092c-4b74-a2ba-554e81cefcd7","@{external_url=https://twitter.com/OpenX; title=Twitter}","c3c5318c-4fec-4938-8c7b-07f5e8acd06a"
"058caa71-092c-4b74-a2ba-554e81cefcd7","@{external_url=https://www.facebook.com/OpenX; title=Facebook}","cd78a95b-71b2-4ba0-a339-c4351e08ba2a"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.duraslide.com.sg/; title=Aluminium Glass Suppliers in Singapore,Stainless Steel Product Suppliers Singapore}","6ad96e9d-1e44-4064-8a63-6321b8f438f7"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://utopia.com.sg/; title=Cleanroom Equipments Services Singapore | Construction Materials | Cleanroom Products | Cleanroom Laundry Service}","bedcb97a-7a43-4fc2-b9cb-10c3a664cc5c"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.feigeasia.com.sg/; title=Automatic Liquid Filling machine }","03da4321-ff06-463f-8c29-e4c90a4811ee"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://airtech.com.sg/; title=Cleanroom Products Services In Singapore,Laboratory Equipment Suppliers In Singapore }","29695309-67be-4813-acbd-c0081b2f2dee"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://housemaid.com.sg/; title=Singapore Maid Agency, Housemaid Agency Singapore,best maid agency in singapore }","f9d0d0de-dd25-4d9c-b6ec-b25eb63325c0"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://polytech.com.sg/; title=Industrial Keypad Manufacturers Singapore}","03f426e2-37c8-44a3-bb06-70e02339adbe"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://futurisk.in; title=Insurance Companies in Chennai, Consulting Insurance Agency, Insurance Broking in India, General Insurance Brokers In India}","a750ac6a-19d3-4ca1-8385-5c2cc3bd054e"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.xsreal.com/current-projects/harmony.html; title=One way to acknowledge our desires is to opt for Compact apartments and Smart Functional Homes that come equipped with every convenience and ensure safety in a secure location.}","a1c71f80-8248-435e-a9f8-c3b5bbd8da96"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://pilgg.com/; title=The Best Online Games! Awesome Play Free Online Games, Online Play Games, Free Game Online, Free Car Racing Games, Play Cricket Games, Free Kids Online Games}","3c20c5da-207b-41d2-a46c-64f514c91740"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.smilepublishingindia.com/; title=Buy Story for Preschool Kids, Best Books for Preschoolers, Story Book for Preschool, Buy preschool books from smile books publishers India}","ccd07f09-574b-46a4-b81c-0269c180dd62"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://adcomcom.com/; title= Commercial printing remain one of the most effective ways to market your business. }","49299216-bb1e-453c-b249-db970f1ac8c6"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/; title=Chaitanya Foundations is a contemporary residential and commercial property enterprise that is rooted in old world values of fair play, personalised service, and promises that are honoured,Apartments Builders in Chennai,Best Builder in Chennai.}","70efabfc-4ba0-4ebc-99c0-2e77e43cb0cd"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.tdpplastering.co.uk/; title=Plasterers Brighton}","1f8bffc1-86ed-4168-95e3-13d03498ea88"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.duraslide.com.sg/product_glass_doors.html; title=Auto door systems Suppliers Singapore The most common type of doors is the single-leaf door which consists of a single rigid panel that fills the doorway and the double-leaf door that have two adjacent independent panels hinged on each side of the doorway}","b7ed17f3-5114-402c-b4b8-2e6e52786a34"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.duraslide.com.sg/product_glass_railing1.html; title=Swimming Pool Glass Railing suppliers singapore Can glass be used to withstand the loading of water? Yes. It has been tested and proven.??For families with children, the transparency allows you to spot any danger from the side of the pool and react on time}","0a19ffa8-e27e-4cb1-a2ff-c00a50f6729e"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.duraslide.com.sg/product_glass_railing2.html; title=Glass Ralling Horizontal or vertical sheets of plate glass can be used either to enclose a balcony, terrace or staircase. Profiles using balustrades will add a sense of lightness, lack of materiality and a very modern touch either to your home or business}","4aa31816-cd6e-40b9-b2b1-fc1728b536c4"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.duraslide.com.sg/product_stainlesssteel_bbqpit.html; title=stainless steel product suppliers | stainless steel railing manufacturers Stainless steel???s resistance to corrosion and staining, low maintenance, relatively low cost, and familiar lustre make it an ideal material for many applications }","a1f54fb2-d50c-406e-a62d-382dad51d8a2"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.duraslide.com.sg/product_stainlesssteel_flagpole.html; title=Stainless Steel Flagpole Stainless steel???s resistance to corrosion and staining, low maintenance, relatively low cost, and familiar lustre make it an ideal material for many applications }","a0cb26c6-ebf5-4df8-ab63-14c83f73fccd"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://adcomcom.com/services_printing.html; title=Adcom being a leading commercial printing company provides a complete range of printing services. Always focused at working closely with the esteemed clients, translating their vision into reality, ensures the best possible results.}","5f1ce60b-3359-4c0c-9f1a-5e04f2569df7"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://adcomcom.com/services_printing_banner.html; title=Looking for a big banner to grab attention at an event or complement an advertising campaign? Adcom offers the latest, cutting-edge banner printing technology with virtually unlimited selection of sizes}","ede43067-c300-42ad-b27e-d864909aaa89"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://adcomcom.com/services_printing_poster.html; title=Posters are a popular way of promoting any event like arts and music festivals, charity function, concerts, rallies, including sales and advertising.??}","dc87b7da-4876-4388-add7-b88b799e85d0"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://adcomcom.com/services_printing_brouchure.html; title=Brochures advertise information about your products, pricing, services, events, etc and are usually eye-catching in design so that your company profiles and objectives are directly stated.??}","442672a3-eb32-4b2f-8540-93a17888c9a5"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://adcomcom.com/services_printing_catalog.html; title=We offer to our clients high quality books printing and binding, books printing services and books binding services at the most competitive rates.??}","fe3f9408-8315-4c9d-ba0c-6c20b60c279e"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://airtech.com.sg/Stretcher_with_Physical_Containment.html; title=Airtech is one of the world leaders in the design and supply of flexible containment and integrated systems for all aspects of the containment of potent materials for the Pharmaceutical, Chemical, Medical and Food industries. }","6bf0e4a3-9283-4d3d-86f2-05c50ed5896f"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://airtech.com.sg/Infections_Disease_Treatment_Room.html; title=Infectious diseases can spread from one person to another by aerosol droplets. The spread of Tuberculosis (TB), for example, occurs when an otherwise healthy individual inhales a sufficient number of tubercle bacilli that are expelled by a patient infecte}","2074e9e3-035c-4f6e-8495-10cc3670fb0f"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://airtech.com.sg/Isolated_Treatment_Room.html; title=Isolation room equipment Services Singapore,Isolated Treatment Room Service Singapore,cleanroom products,cleanroom products in singapore,customised cleanroom equipment,hospital equipments,hospital solutions,Biosafety Level,Isolation room equipment,Operati}","dae68503-39db-46fb-8436-097442a28c3c"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://airtech.com.sg/Operating_Room.html; title=In the area of Operating Room, Bio-clean room and bio-hazard room construction, Airtech has developed system that offer even greater precision and efficiency that it???s earlier system and is now fully organized to meet the requirement of its customers. }","3564ba7e-64bf-4f0a-9d29-6f3c0a9af25e"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://utopia.com.sg/airtech_equipments.html; title=A??Cleanroom??Is An Environment, Typically Used In??Manufacturing??Or Scientific Research That Has A Low Level Of Environmental??Pollutants??Such As Dust, Airborne??Microbes,??Aerosol??Particles And Chemical Vapors. Airtech Equipments}","9e9cc53a-0233-497a-895f-c6262d781071"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://utopia.com.sg/cleanroom_construction_material.html; title=Airtech Equipment Pte Ltd, A Joint Venture Between Utopia-Aire And Airtech Japan Ltd, Was Incorporated To Manufacture Cleanroom Equipment Of High Quality And That Meet International Standards Of Cleanroom Technology.Cleanroom Equipments}","afb1faea-86ea-48ab-add5-6c1234ebafe3"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://utopia.com.sg/biofit_clean_room_chairs.html; title=The Chair Is The Integral Part Of Work Place Ergonomics. Choose A Chair For What It Can Do To Make Your Employee???S Job Healthier And More Comfortable. Cleanroom Chairs & Furnitures}","a8ab5cc1-e82c-4086-9d1e-dcc3dbf71a43"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://utopia.com.sg/hospital_equipment.html; title=The Special Purpose Of An Isolation Room Is To Protect Health Care Workers, Other Patients And Visitors In A Hospital From Exposure To An Airborne Infectious Agent In The Event That An Infectious Patient Is Staying In The Room. Hospital Ahu & Hvac Equipme}","f80196c2-d307-400b-9b4f-4c06fdeb06a7"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.housemaid.com.sg/agencies_list.html; title=Online searching of a housemaid a pleasurable experience for the employer and an absolute smooth sailing for the registered Housemaid agency.,Singapore Maid Agency,Housemaid Agency Singapore,House Maid Singapore,Housemaid Recruitment Agencies,Maid Portal }","db007d0e-23a0-402f-b00e-b0e205a059ca"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.housemaid.com.sg/search_maid.html; title=Online searching of a housemaid a pleasurable experience for the employer and an absolute smooth sailing for the registered Housemaid agency.,Singapore Maid Agency,Housemaid Agency Singapore,House Maid Singapore,Housemaid Recruitment Agencies,Maid Portal }","eae389d8-bf02-4fdb-ba90-fffc4c971d58"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.housemaid.com.sg/services.html; title=Singapore Maid Agency,Housemaid Agency Singapore,House Maid Singapore,Housemaid Recruitment Agencies,Maid Portal Singapore,Maid Agency In Singapore,Maids Portal,Hire Maids In Singapore,Maid ,Maid Agencies Hub,Maid Agencies In Singapore,Maid Agency ,Maid S}","d6c1e04c-d796-45aa-ba2b-ef5e420e2e08"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/; title=Now no need to carry Casy, Shopping made easy with Mogepay. At Mogepay we offer a variety of products to suit your everyday needs - Online Bill Payment Service, Online Ticket Booking, Mobile Recharge, Credit Card Payment}","efdf6922-88c1-46f8-a46c-26f0b1af4537"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/; title=Chaitanya Foundations is a contemporary residential and commercial property enterprise that is rooted in old world values of fair play, personalised service, and promises that are honoured.}","5a0384f6-0851-4a9b-a6da-6e204426e1ef"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/travel.html; title=Book your instant cheapest air ticket through us. We arrange any kinds of Domestic & International Air Ticket Booking Services for you without any extra charges. }","d718daf1-ffed-422d-a089-50779c5a267c"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/index.html; title=At Mogepay we offer a variety of products to suit your everyday needs}","e8d66f2c-82ab-42f5-aee4-e1be18ea3e11"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/finance.html; title=Mogepay mobile financial services (MFS) products provide you with the extension you require to provide a robust financial services offering to your subscriber and merchant customers.}","e7937609-d375-4b18-b3d4-e370b2dc6602"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/billpayment.html; title=Utility Bills & Insurance Premium Payment Now, you have the luxury of paying your bills at your convenience through Internet, or Mogepay Store. Pay your Electricity, Mobile, Telephone, Insurance, Credit Card and other bills under one roof.}","1c43ea50-e409-49c8-a761-ac86d7133191"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/about.html; title=Mogepay Technologies is a leading provider of mobile transaction infrastructure software, providing mobile operators the most efficient and cost-effective way}","ec9e1feb-1ba1-41df-9821-267903c6bba0"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/mobile_recharge.html; title=Mogepay recharge services provide you with a flexible platform for your subscribers and merchants to recharge their account. Our products plug into your existing infrastructure leveraging the investment you've made in charging systems and value added serv}","d9965ff5-e1a9-4bd0-a679-4624482dd652"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/recharge.html; title=Mogepay recharge services provide you with a flexible platform for your subscribers and merchants to recharge their account. Our products plug into your existing infrastructure leveraging the investment you've made in charging systems and value added serv}","d8362213-938b-4b58-a820-9b7e96b0fd8c"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.mogepay.com/shoponline.html; title=Mogepayonline shopping store is an online shop that provides a wide range of Grocery, Electronics, Personal, Beauty & Health products catering to different customers' needs. }","2d62607e-87a0-47a1-b6d4-887372dae8d3"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/floor-plan-excellence.html; title=Floor Plan Excellence, Chaitanya Foundations designs are studies in living elegance and work flow dynamics. A large living area is separated by sliding glass doors, creating warm cosy spaces.}","f2e79516-2633-4526-9ae0-1002b145c58c"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/apartment-builders.html; title=Apartments Builders in Chennai,Best Builder in Chennai,Builders and Developers in Chennai,Building promoters,Chennai apartments,Chennai Builders,Chennai property developers,construction companies in Chennai,Developers in Chennai,Duplex apartments in Chenn}","5f3fde47-60a3-4c83-8866-1781a893abe9"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/flat-promoters.html; title=Flat Promoters in Chennai,Apartments Builders in Chennai,Best Builder in Chennai,Builders and Developers in Chennai,Building promoters,Chennai apartments,Chennai Builders,Chennai property developers,construction companies in Chennai,Developers in Chennai }","7248d706-fc87-448c-a50e-3dfdffeabb1e"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/green-design.html; title=Green Design,Apartments Builders in Chennai,Best Builder in Chennai,Builders and Developers in Chennai,Building promoters,Chennai apartments,Chennai Builders,Chennai property developers,construction companies in Chennai,Developers in Chennai,Duplex apartm}","f0afdd03-bea7-4afa-8258-7a4a79a402b6"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/location-selection.html; title=location,Apartments Builders in Chennai,Best Builder in Chennai,Builders and Developers in Chennai,Building promoters,Chennai apartments,Chennai Builders}","47796ac9-e3a8-4fac-805f-7d396b32803f"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/services.html; title=The comprehensive range of services offered by Chaitanya Foundations recognise the varied needs of landowners and customers. Experience a menu-driven host of services that best meet your needs.}","25622fe4-4a6e-4207-bda2-f02ab288fe96"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://chaitanyafoundations.com/uplifting-elevation.html; title=A Chaitanya project elevation immediately distinguishes itself. Stark white and earth tone exteriors. Rough stone cladding for visual relief. }","1af3c0b8-64a7-489d-8bc5-e1bf0d688d69"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://www.talhunt.co.in/; title=Software Testing & Training Courses Chennai, J2ME, NS2, Embedded, VLSI, MATLAB, IEEE, Final Year Projects Chennai, JDBC, IT, Hibernate Training Institute Chennai.}","688e5435-35a6-46d9-b73f-8e70193ebbe5"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://futurisk.in/; title=Futurisk have the scale and expertise to Insurance Companies In India, Consulting Insurance Agency, Insurance Agency Consulting, Insurance Broking In India, General Insurance Brokers In India}","58e12cb2-0296-4f96-af08-6b9f321617cb"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://futurisk.in/index.php/product-services/health-insurance; title=Employee Benifits Health Insurance, Group Health and Accident Insurance Cover, Group Health Insurance Plans, Group Insurance}","7a0ff789-a3bb-4bb1-95c0-6e444b58fe18"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://futurisk.in/index.php/product-services/liability-insurance; title=Property Insurance Broking Company  Chennai}","3a381bd9-0daf-4fa6-87e5-81ab8fe54fc5"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://futurisk.in/index.php/product-services/property-insurance; title=Liability Insurance Broking Company Chennai}","e7d62d6c-b7fa-4a10-a6da-9434908eb14d"
"c640b5e8-3b93-4cdc-b113-200f076ba3d1","@{external_url=http://futurisk.in/index.php/product-services/employee-benefits; title=Health Insurance Broking Company Chennai }","458921d5-43d9-4c99-bbb3-27f39cf3988f"
