"_parent_id","value","_id"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Dublin; address1=Gordon House; address2=Barrow Street; zip_code=4; city=Dublin; state_code=; country_code=IRL; latitude=53.339914; longitude=-6.234424}","9f9159db-b906-4301-8ba3-572358ac1902"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Italy; address1=Corso Europa 2; address2=; zip_code=20122; city=Milan; state_code=; country_code=ITA; latitude=45.46381; longitude=9.195978}","e57ed82d-733c-4429-9c45-c96133b2f20a"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Amsterdam; address1=Claude Debussylaan 34; address2=Vinoly Mahler 4; zip_code=1082; city=Amsterdam; state_code=; country_code=NLD; latitude=52.337495; longitude=4.871464}","c7d74a49-3953-4f33-9a3d-9bd33325a2ef"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Oslo; address1=C.J. Hambros plass 2C; address2=; zip_code=N-0164; city=Oslo; state_code=; country_code=NOR; latitude=59.915848; longitude=10.741047}","5e7390f1-896e-4637-8880-e228d936d971"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Trondheim; address1=Beddingen 10; address2=; zip_code=7014; city=Trondheim; state_code=; country_code=NOR; latitude=63.435324; longitude=10.412428}","30d4a481-6a15-4930-bfd8-a406e87efe94"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Krak????w; address1=ul. Krupnicza 16; address2=; zip_code=31-123; city=Krak????w; state_code=; country_code=POL; latitude=50.063281; longitude=19.929806}","9e0b1f5f-a3c3-43f2-8948-4a0c073451f1"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Wroc?????aw; address1=Bema Plaza, V pietro; address2=Plac Gen. Jozefa Bema nr 2; zip_code=50-265; city=Wroclaw; state_code=; country_code=POL; latitude=51.116574; longitude=17.041942}","76e24a34-01e6-417a-a1e4-0e234671e20e"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Moscow; address1=7 Balchug st.; address2=; zip_code=115035; city=Moscow; state_code=; country_code=RUS; latitude=; longitude=}","a4b6fc66-fb85-4897-80bf-7d42a63f5d63"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google St. Petersburg; address1=Nevsky 25; address2=Nevsky Prospect 25; zip_code=191186; city=St. Petersburg; state_code=; country_code=RUS; latitude=; longitude=}","dab00371-a4fa-4d77-b1c0-4675dc59dca0"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Madrid; address1=Torre Picasso; address2=Plaza Pablo Ruiz Picasso 1; zip_code=28020; city=Madrid; state_code=; country_code=ESP; latitude=; longitude=}","7ce75128-7eb6-4158-a9bd-13431a7bda71"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Lule???? Sweden; address1=Aurorum 2; address2=; zip_code=977 75; city=Lule????; state_code=; country_code=SWE; latitude=65.617491; longitude=22.126255}","eed965f6-983c-429f-9da6-3a35130f021d"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Stockholm; address1=M????ster Samuelsgatan 60; address2=; zip_code=111 21; city=Stockholm; state_code=; country_code=SWE; latitude=59.332344; longitude=18.060162}","7966c1b5-2c18-4cf0-813c-93c0897e8804"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Z????rich; address1=Brandschenkestrasse 110; address2=; zip_code=8002; city=Z????rich; state_code=; country_code=CHE; latitude=47.36554; longitude=8.524864000000001}","f2430d32-2d77-41aa-abcb-c94590deddaf"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google London; address1=Belgrave House; address2=76 Buckingham Palace Road; zip_code=SW1W 9TQ; city=London; state_code=; country_code=GBR; latitude=; longitude=}","3d40c66c-eef1-43dc-b6ca-588700c705f8"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Manchester; address1=Peter House; address2=Oxford Street; zip_code=M1 5AN; city=Manchester; state_code=; country_code=GBR; latitude=53.473606; longitude=-2.250166}","106e7689-6751-4806-aa1d-68029ef61f02"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Montreal; address1=1000 rue de la Gauchetiere Ouest; address2=Suite 2449; zip_code=H3B4W5; city=Montreal; state_code=; country_code=CAN; latitude=45.498588; longitude=-73.567044}","e4ddb294-5789-406a-b7f8-71509eca52e5"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Toronto; address1=BCE Place, TD Canada Trust Tower; address2=161 Bay Street, 27th Floor; zip_code=M5J 2S1; city=Toronto; state_code=; country_code=CAN; latitude=; longitude=}","4c326570-1e1e-41e3-a43c-d3c4536763fb"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Waterloo; address1=340 Hagey Blvd; address2=2nd Floor; zip_code=N2L 6R6; city=Waterloo; state_code=; country_code=CAN; latitude=43.474704; longitude=-80.546381}","2f0c73ce-a8e2-4f16-b637-6179495144bc"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Buenos Aires; address1=Alicia M. De Justo 350, 2????; address2=Puerto Madero; zip_code=C1107AAH; city=Buenos Aires; state_code=; country_code=ARG; latitude=; longitude=}","09bfbb7b-9250-4383-a6b8-ada2f28dd33a"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Sao Paulo; address1=Av. Brigadeiro Faria Lima; address2=n???? 3900 5th floor, Itaim; zip_code=04538-132; city=Sao Paulo; state_code=; country_code=BRA; latitude=-23.590463; longitude=-46.681494}","648b4f35-0911-409e-a179-7297a0a8abf9"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Mexico; address1=Blvd. Manuel Avila Camacho #36; address2=Torre Esmeralda 2, Piso 12, Lomas de Chapultepec; zip_code=1100; city=Mexico; state_code=; country_code=MEX; latitude=19.507519; longitude=-99.03015600000001}","a6225a12-4c74-4cf4-8909-75cc815c2047"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Haifa; address1=Building 30, MATAM, Advanced Technology Center; address2=PO Box 15096; zip_code=31905; city=Haifa; state_code=; country_code=ISR; latitude=; longitude=}","7cda68c4-09ff-43b2-850c-d77ed3c4fdc0"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Tel Aviv; address1=Levinstein Tower; address2=23 Menachem Begin Road; zip_code=66183; city=Tel-Aviv; state_code=; country_code=ISR; latitude=; longitude=}","7bbf297b-7728-40d5-8217-d7b11128c422"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Istanbul; address1=Kanyon Ofis Binasi Kat. 6; address2=Buyukdere Cad. No. 185; zip_code=34394; city=Istanbul; state_code=; country_code=TUR; latitude=; longitude=}","ef2e9175-1c77-4503-b15d-b6b03b9d14a6"
"a1d88441-3ac0-4fba-a735-7d443d0c09e0","@{description=Google Dubai; address1=First Floor, Building No 17; address2=Dubai Internet City; zip_code=1; city=Dubai; state_code=; country_code=ARE; latitude=; longitude=}","b4558e5d-44b3-44f5-82ce-15965372ff9c"
"76c3f48f-0715-4f9a-ad77-c5f30b755852","@{description=Jajah HQ; address1=2513 Charleston Road; address2=Suite 102; zip_code=94043; city=Mountain View; state_code=CA; country_code=USA; latitude=37.4233896; longitude=-122.0899512}","89d35e45-1819-45d2-8678-2f5ac7c05a50"
