"_parent_id","value","_id"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{description=; address1=1355 Market St.; address2=; zip_code=94103; city=San Francisco; state_code=CA; country_code=USA; latitude=37.7768052; longitude=-122.4169244}","952ec1b1-9eea-4abb-98c7-045b51cbc41e"
"4a018076-890c-414c-9460-482f58b1d237","@{description=; address1=; address2=; zip_code=; city=San Francisco; state_code=CA; country_code=USA; latitude=37.775196; longitude=-122.419204}","5e58e99f-6332-4ba0-be03-053322355ad7"
"4a018076-890c-414c-9460-482f58b1d237","@{description=; address1=; address2=; zip_code=; city=New York City; state_code=NY; country_code=USA; latitude=; longitude=}","01a6d30e-2797-4831-ac27-bab2ddaaa7b4"
"89608194-7d45-4914-b345-ac98ef29c3ac","@{description=; address1=; address2=; zip_code=; city=Menlo Park; state_code=CA; country_code=USA; latitude=37.48413; longitude=-122.169472}","455bd440-5ef6-461f-a679-0c12e38a8667"
"461f2a75-7979-4803-ac8c-006a500ffdcc","@{description=HQ; address1=539 Bryant Street; address2=; zip_code=94107; city=San Francisco; state_code=CA; country_code=USA; latitude=37.789634; longitude=-122.404052}","770a711c-788f-42ab-b745-a9c7295518f0"
"d05ec5a9-8d91-4d4f-9d35-4a6c8a87bedc","@{description=; address1=16935 W. Bernardo Dr. Suite 101; address2=; zip_code=92127; city=San Diego; state_code=CA; country_code=USA; latitude=33.022176; longitude=-117.081406}","61d7a6b9-89ec-4f9d-8fa2-4d46d7ac575a"
"a3ace56e-dac7-4513-883d-378a8d30f901","@{description=Lala Headquarters; address1=209 Hamilton Ave; address2=Suite #200; zip_code=94301; city=Palo Alto; state_code=CA; country_code=USA; latitude=37.451151; longitude=-122.154369}","50bdfa2c-ce19-44b2-8be5-cf10d4e3ca15"
"047c2f43-e155-4cfa-8279-494dc381d117","@{description=; address1=10960 Wilshire Blvd.; address2=Suite 700; zip_code=90024; city=Los Angeles; state_code=CA; country_code=USA; latitude=34.057498; longitude=-118.446596}","28a8c95e-95b1-4032-90cf-1d4615efac00"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{description=Headquarters; address1=2145 Hamilton Avenue; address2=; zip_code=95125; city=San Jose; state_code=CA; country_code=USA; latitude=37.295005; longitude=-121.930035}","046c454d-46e1-418c-a38a-ce4b9bd71939"
"9f9d6503-cf8a-4cbd-9cd7-78f53e395f45","@{description=; address1=; address2=; zip_code=; city=New York City; state_code=NY; country_code=USA; latitude=40.757929; longitude=-73.985506}","c84f8721-b72f-498a-a087-b4ea779f18c9"
"a5073d95-be40-4746-81e6-b3c38eebd0a8","@{description=; address1=100 5th Ave Fl 6; address2=; zip_code=10011-6903; city=New York; state_code=NY; country_code=USA; latitude=40.7464969; longitude=-74.0094471}","7da29294-371e-48d4-bf80-9b304c956f03"
"061a264d-d880-4228-861c-32bd8bcd6c1f","@{description=; address1=; address2=; zip_code=; city=; state_code=CA; country_code=USA; latitude=37.269175; longitude=-119.306607}","3d087fbe-d112-4f71-b5b7-e4c8e957d34a"
"f8ad6cf5-af2e-4c8d-b5f2-b8980c616176","@{description=HQ; address1=1515 Broadway; address2=; zip_code=10036; city=New York; state_code=NY; country_code=USA; latitude=40.757725; longitude=-73.986011}","3887a147-07a3-4fc8-910c-ea3c88b339d6"
"2176501e-7565-47a9-9d14-4177c64f6684","@{description=; address1=; address2=; zip_code=; city=London; state_code=; country_code=GBR; latitude=53.344104; longitude=-6.267494}","58d0e52a-5adb-4bdd-a91c-b4dd6ca6e2dc"
"5898985b-be9f-48ba-acce-2e64aa9fe69f","@{description=HQ; address1=1050 Enterprise Way, 5th floor; address2=; zip_code=94089; city=Sunnyvale; state_code=CA; country_code=USA; latitude=37.387845; longitude=-122.055197}","13435137-56ae-4cc8-91ce-46d97d1e4062"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{description=Headquarters; address1=170 West Tasman Dr.; address2=; zip_code=95134; city=San Jose; state_code=CA; country_code=USA; latitude=37.408802; longitude=-121.95377}","c109637a-7030-4f0c-a49b-c9e35ce3fbfb"
"ef9a32a6-e05a-4265-85dc-0246e684bc20","@{description=; address1=701 First Avenue; address2=; zip_code=94089; city=Sunnyvale; state_code=CA; country_code=USA; latitude=37.418531; longitude=-122.025485}","5f223f86-a6e7-4b26-af16-0c14a81192f3"
"9a730d3d-0d89-4d5e-892c-8f47ca6ff05b","@{description=; address1=475 Brannan St; address2=; zip_code=94107; city=San Francisco; state_code=CA; country_code=USA; latitude=37.778613; longitude=-122.395289}","5c0fbb1d-b9c5-4a1a-8a2c-cb4e46af008b"
"57ce21fe-30fa-411c-adbc-d2bf73d5a845","@{description=; address1=360 Post St. Ste. 1100; address2=; zip_code=94108; city=San Francisco; state_code=CA; country_code=USA; latitude=37.779558; longitude=-122.393041}","06cbf092-c7f2-4a0e-b01b-a379c1a0ad0d"
"ed14bc84-a5ca-495e-985c-b3ba79b32022","@{description=Corporate Headquarters; address1=Wethered House, Pound Lane; address2=; zip_code=SL7 2AF; city=Buckinghamshire; state_code=; country_code=GBR; latitude=; longitude=}","e8e72415-ba4f-42cf-af8f-32041389e50a"
"87391e70-4dd6-44a0-a137-541c4349dd1a","@{description=HQ - Virginia; address1=1595 Spring Hill Road; address2=Suite 300; zip_code=22182; city=Vienna; state_code=VA; country_code=USA; latitude=38.926172; longitude=-77.245195}","d6fd963f-fc0d-49a3-ae49-f3a110f31413"
"87391e70-4dd6-44a0-a137-541c4349dd1a","@{description=New York Office; address1=568 Broadway; address2=11th Floor, Suite 1105; zip_code=10012; city=New York; state_code=NY; country_code=USA; latitude=40.724604; longitude=-73.996876}","78ace73d-1325-45bc-9696-cc7dce06a079"
"87391e70-4dd6-44a0-a137-541c4349dd1a","@{description=Los Angeles Office; address1=10555-A Jefferson Blvd.; address2=; zip_code=90232; city=Culver City; state_code=CA; country_code=USA; latitude=34.0263021; longitude=-118.380954}","76fc222c-1694-423f-a817-471c1cc0a0d0"
"87391e70-4dd6-44a0-a137-541c4349dd1a","@{description=Chicago Office; address1=225 West Washington; address2=Ste. 2200; zip_code=60606; city=Chicago; state_code=IL; country_code=USA; latitude=; longitude=}","cf329a97-01fc-4d6a-b0a0-43957561a32c"
"87391e70-4dd6-44a0-a137-541c4349dd1a","@{description=San Francisco Office; address1=505 Montgomery Street; address2=10th Floor, Suite 42; zip_code=94111; city=San Francisco; state_code=CA; country_code=USA; latitude=; longitude=}","b5e91a06-3509-4308-b44a-42bf4275757b"
"87391e70-4dd6-44a0-a137-541c4349dd1a","@{description=Michigan Office; address1=2605 Crooks Road; address2=Unit A; zip_code=48084; city=Troy; state_code=MI; country_code=USA; latitude=42.557958; longitude=-83.167884}","4f0de157-79aa-4758-b32a-8a603f750983"
"5025363e-3fbd-4422-92b9-d612206ecbe1","@{description=Headquarters; address1=888 East Walnut Street; address2=; zip_code=91101; city=Pasadena; state_code=CA; country_code=USA; latitude=34.1494713; longitude=-118.1327468}","9204095d-09a2-4a7f-987e-eba80bec1cf4"
"5025363e-3fbd-4422-92b9-d612206ecbe1","@{description=New York; address1=584 Broadway; address2=8th Floor; zip_code=10012; city=New York; state_code=NY; country_code=USA; latitude=; longitude=}","2b9a6d7f-3fa5-4506-93af-806da8e603e3"
"5025363e-3fbd-4422-92b9-d612206ecbe1","@{description=London; address1=1 Maple Place; address2=; zip_code=W1T 4BB; city=London; state_code=; country_code=GBR; latitude=; longitude=}","f3e09448-0771-495f-b57b-468a5f6e7603"
"5025363e-3fbd-4422-92b9-d612206ecbe1","@{description=Tokyo; address1=4-12-25 Minami-Azabu; address2=Minato-ku; zip_code=1060047; city=Tokyo; state_code=; country_code=JPN; latitude=; longitude=}","287860fa-28b0-4123-b60e-a83fda2bc1f3"
"5025363e-3fbd-4422-92b9-d612206ecbe1","@{description=Munich; address1=Maximilianstrasse 35a; address2=; zip_code=80539; city=Munich; state_code=; country_code=DEU; latitude=; longitude=}","d3ca38d7-79e3-4c2b-9e66-d09d05ecc5e5"
"4336bafc-c86e-4049-9558-e945eb4c0d80","@{description=; address1=3525 Eastham Dr.; address2=; zip_code=90232; city=Culver City; state_code=CA; country_code=USA; latitude=34.017606; longitude=-118.487267}","4ebdc96f-88a2-4079-be59-04ac5b641971"
"cdbdd37c-2bff-4eba-992a-b19f1858b081","@{description=; address1=; address2=; zip_code=; city=; state_code=; country_code=USA; latitude=37.09024; longitude=-95.712891}","0e8c52ca-95a6-4170-b0f5-b821e9beb541"
"72dc2b32-a5c1-4fee-9fc8-d3e084af3962","@{description=; address1=442 Post Street; address2=10th Floor; zip_code=94102; city=San Francisco; state_code=CA; country_code=USA; latitude=37.788482; longitude=-122.409173}","bcff7ee3-3426-477d-b0f4-064068616b73"
"83d6e271-b4b0-4c84-88b0-83c6b20ac7bd","@{description=; address1=10180 Telesis Court Suite; address2=Suite  400; zip_code=92121; city=San Diego; state_code=CA; country_code=USA; latitude=32.902266; longitude=-117.20834}","c1e08151-d978-415c-bfc4-785531a0e64a"
"14881820-18f3-4ad5-bce7-4844abf76e8e","@{description=; address1=7950 Jones Branch Drive; address2=; zip_code=22107; city=McLean; state_code=VA; country_code=USA; latitude=38.929289; longitude=-77.21658499999999}","07b3009d-778f-4b99-b752-f31038196b2d"
"68cd21e5-595d-4774-a163-a52761eaefa6","@{description=; address1=; address2=; zip_code=; city=Austin; state_code=TX; country_code=USA; latitude=30.268735; longitude=-97.745209}","82341d6b-4050-403e-860d-054534136128"
"62447bb1-e11a-41bb-8ded-39521bf5e4d0","@{description=; address1=475 Park Ave South; address2=10th Floor; zip_code=10016; city=New York; state_code=NY; country_code=USA; latitude=37.480999; longitude=-122.173887}","e03c5c0e-9263-4773-a141-d48bde94ab63"
"daee1302-acc4-4e37-aabe-1c581c1463f8","@{description=; address1=180 North Stetson Avenue; address2=Suite 3500; zip_code=60601; city=Chicago; state_code=IL; country_code=USA; latitude=41.885619; longitude=-87.622309}","c4749b5c-acb4-40c0-827a-744f8615d57e"
"7ae27a06-a8a3-45e8-95ca-8896074988d4","@{description=; address1=; address2=; zip_code=; city=Palo Alto; state_code=CA; country_code=USA; latitude=37.437328; longitude=-122.159928}","54a5e5c7-d518-41fb-a486-1d8e51b9adfc"
"6317bc50-35b4-46ef-b7d3-8280053aac87","@{description=; address1=632 Broadway; address2=10th Floor; zip_code=10012; city=New York; state_code=NY; country_code=USA; latitude=40.72604; longitude=-73.995722}","ffc5796c-4284-4e4e-9273-e7a5475b78c1"
"863edb6b-b8ba-4e82-bd61-3fad95a2b4ac","@{description=; address1=440 N. Wolfe Road; address2=; zip_code=94085; city=Sunnyvale; state_code=CA; country_code=USA; latitude=37.384239; longitude=-122.012475}","2e0cba38-05fe-4036-a284-d5bee3287018"
"b1cfd414-8158-48c7-8a3f-802b8b3d5635","@{description=; address1=; address2=; zip_code=; city=; state_code=; country_code=USA; latitude=37.09024; longitude=-95.712891}","a41902a6-4aa1-4e14-86ef-3d40027802b7"
"9967dbac-948d-48c2-ae7b-e53ef7ffb0c5","@{description=; address1=60 E. Rio Salado Pkwy, Suite 400; address2=; zip_code=85281; city=Tempe; state_code=AZ; country_code=USA; latitude=33.429859; longitude=-111.938739}","c46eb2e6-3db0-4c92-a104-dd627081d37c"
"7ab1f50c-b5b2-4748-bc8c-43fa6bd13f67","@{description=; address1=400 Montgomery St, Suite 900; address2=; zip_code=94104; city=San Francisco; state_code=CA; country_code=USA; latitude=37.793148; longitude=-122.402567}","125a64d4-7e2b-4fc4-8152-7c6801ef7937"
"9c649424-b5e4-46fd-bdf5-bef779a675ce","@{description=; address1=6601 Owens Dr # 240; address2=; zip_code=94588; city=Pleasanton; state_code=CA; country_code=USA; latitude=37.697805; longitude=-121.907768}","0f639476-5c27-491f-bdab-da6cb2e7a45b"
"9cff2814-e4ca-41bd-9f7d-5101bc919d9b","@{description=; address1=67 E. Evelyn Ave, Suite 200; address2=; zip_code=94041; city=Mountain View; state_code=CA; country_code=USA; latitude=37.390056; longitude=-122.067692}","7b84f5d3-1d7a-4618-baf7-e7893fafbfda"
"84b5edf6-ee31-4748-b331-f674ef6f29a4","@{description=; address1=101 2nd Street; address2=15th Floor; zip_code=94105; city=San Francisco; state_code=CA; country_code=USA; latitude=37.78976; longitude=-122.402524}","f301be1e-a0a7-4384-accd-ac9a0bfb4c4b"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Headquarters; address1=1600 Amphitheatre Parkway; address2=; zip_code=; city=Mountain View; state_code=CA; country_code=USA; latitude=37.421972; longitude=-122.084143}","0d36fa0d-a84a-4657-90d7-6e7385990b27"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Ann Arbor; address1=112 S. Main St.; address2=2nd Floor; zip_code=48104; city=Ann Arbor; state_code=MI; country_code=USA; latitude=42.280988; longitude=-83.74888199999999}","c0bb39ce-4858-4260-ba2f-7a7589dc828a"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Atlanta; address1=10 10th Street NE; address2=Suite 600; zip_code=30309; city=Atlanta; state_code=GA; country_code=USA; latitude=33.781466; longitude=-84.387519}","ab6c39af-5a4e-4464-b533-556e146b9cbe"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Austin; address1=Plaza 7000; address2=7000 North MoPac Expressway, 2nd Floor; zip_code=78731; city=Austin; state_code=TX; country_code=USA; latitude=30.351416; longitude=-97.75138200000001}","46b2c573-01a4-4384-a7f2-bd1f55da3cb8"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Boulder; address1=2590 Pearl Street; address2=Suite 100; zip_code=80302; city=Boulder; state_code=CO; country_code=USA; latitude=40.021416; longitude=-105.260931}","1b9eab8e-0167-4155-931c-5a0ab0aa0488"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Cambridge; address1=5 Cambridge Center; address2=Floors 3-6; zip_code=02142; city=Cambridge; state_code=MA; country_code=USA; latitude=42.36305; longitude=-71.087478}","3a416232-c1ab-445e-a68f-570b3bc9858e"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Chicago; address1=20 West Kinzie St.; address2=; zip_code=60610; city=Chicago; state_code=IL; country_code=USA; latitude=41.889474; longitude=-87.628912}","9ec3cf09-c17b-450a-9876-bed6d5ed9818"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Coppell; address1=701 Canyon Drive; address2=Suite 120; zip_code=75019; city=Coppell; state_code=TX; country_code=USA; latitude=32.981465; longitude=-97.018196}","6c74a217-1bc6-48ca-a5e7-fce71a6f391e"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Dallas; address1=3102 Oak Lawn; address2=Suite 200; zip_code=75219; city=Dallas; state_code=TX; country_code=USA; latitude=32.809161; longitude=-96.807693}","21d02f8f-8458-430c-9cc2-b780f641562d"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Denver; address1=4600 S. Syracuse St.; address2=8th Floor; zip_code=80237; city=Denver; state_code=CO; country_code=USA; latitude=39.62919; longitude=-104.898419}","9458067a-7304-42f5-a836-72322be6037d"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Detroit; address1=114 Willits Street; address2=; zip_code=48009; city=Birmingham; state_code=MI; country_code=USA; latitude=42.547807; longitude=-83.215498}","ff158773-2085-4974-abab-7466af5c70b8"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Irvine; address1=19540 Jamboree Road; address2=2nd Floor; zip_code=92612; city=Irvine; state_code=CA; country_code=USA; latitude=33.658331; longitude=-117.861817}","16bb05eb-ae4b-4979-8458-f76d9725c180"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Kirkland; address1=Central Way Plaza; address2=720 4th Avenue, Ste 400; zip_code=98033; city=Kirkland; state_code=WA; country_code=USA; latitude=; longitude=}","ef659ba0-aabd-474a-a6c4-2a54a524b5fb"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google New York; address1=76 Ninth Avenue; address2=4th Floor; zip_code=10011; city=New York; state_code=NY; country_code=USA; latitude=40.74222; longitude=-74.00448900000001}","f6e3d244-f0ac-458a-8d6b-ddea886ab755"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Phoenix; address1=1551 S. Rural Road; address2=2nd floor; zip_code=85281; city=Tempe; state_code=AZ; country_code=USA; latitude=33.411898; longitude=-111.926263}","7b13caca-f925-409a-8b22-79c94408760a"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Pittsburgh; address1=4720 Forbes Avenue; address2=Lower Level; zip_code=15213; city=Pittsburgh; state_code=PA; country_code=USA; latitude=40.444528; longitude=-79.946269}","537a026d-472f-487d-a90c-ec48a9becb28"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google San Francisco; address1=345 Spear Street; address2=4th Floor; zip_code=94105; city=San Francisco; state_code=CA; country_code=USA; latitude=37.789803; longitude=-122.389757}","67af8050-32c4-4fd9-bee0-c5c6c08ec923"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Santa Monica; address1=604 Arizona Avenue; address2=; zip_code=90401; city=Santa Monica; state_code=CA; country_code=USA; latitude=34.019282; longitude=-118.494288}","abcaacc4-b3fb-4302-90d0-30216c14facb"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Seattle; address1=Evanston Building; address2=501 N. 34th Street, Suite 300; zip_code=98103; city=Seattle; state_code=WA; country_code=USA; latitude=47.675326; longitude=-122.351397}","bdb322e7-3003-4710-b4b8-67041ae557a0"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Seattle; address1=651 N. 34th St.; address2=; zip_code=98103; city=Seattle; state_code=WA; country_code=USA; latitude=47.649701; longitude=-122.350592}","f0714af4-ef60-4d50-a2f8-6bc9d828e2e1"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Washington DC; address1=1101 New York Avenue, N.W.; address2=Second Floor; zip_code=20005; city=Washington; state_code=DC; country_code=USA; latitude=38.901113; longitude=-77.027101}","d3ffb025-07a1-40fa-b5d5-02588fa8a797"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Melbourne; address1=Rialto South Tower, Level 27; address2=525 Collins Street; zip_code=3000; city=Melbourne; state_code=; country_code=AUS; latitude=-37.879234; longitude=145.073608}","829a2a4d-86fd-46a8-9843-308f0f577d7d"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Sydney; address1=Levels 11 & 18, Tower 1, Darling Park; address2=201 Sussex St.; zip_code=2000; city=Sydney; state_code=; country_code=AUS; latitude=-34.822723; longitude=138.612396}","aa11fc1e-4918-465c-9111-bedda1596608"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Beijing; address1=Tsinghua Science Park Bldg 6; address2=No. 1 Zhongguancun East Road; zip_code=100084; city=Beijing; state_code=; country_code=CHN; latitude=; longitude=}","1ea0d1f8-6c83-421b-aafe-8940fdacd730"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Guangzhou; address1=Tower A, 23/F, Center Plaza; address2=161 Lin he Xi Lu, Tian He District; zip_code=510620; city=Guangzhou; state_code=; country_code=CHN; latitude=; longitude=}","a0b74c08-e720-49b9-b4e6-1e3493e97e36"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Shanghai; address1=16F, Raffles City; address2=No.268 Xizang Zhong Road, Huangpu District; zip_code=200001; city=Shanghai; state_code=; country_code=CHN; latitude=; longitude=}","1f58d773-33f3-4965-b892-55ce728aa005"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Hong Kong; address1=One IFC - 18/F; address2=1 Harbour View Street; zip_code=; city=Central; state_code=; country_code=HKG; latitude=; longitude=}","d5e987f6-40b5-47ea-900a-5fd45184b7ea"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Bangalore; address1=Prestige Sigma, No. 3, 1st Floor; address2=Vittal Mallya Road (Grant Road); zip_code=560 001; city=Bangalore; state_code=; country_code=IND; latitude=; longitude=}","b7ac8467-885e-4536-8a5c-7c6d25503967"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Delhi; address1=Tower C, Level 9; address2=Building No. 8; zip_code=122002; city=Gurgaon; state_code=; country_code=USA; latitude=; longitude=}","9ae75b3f-66f4-4722-82c7-a09619adce14"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Delhi (Honeybee); address1=No. B1/A6, First Floor; address2=Mohan Co-operative Industrial Estate Mathura Road; zip_code=110044; city=New Delhi; state_code=; country_code=IND; latitude=28.86999; longitude=77.12226099999999}","d2391804-9164-472b-bfe6-676c9eb6d02f"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Hyderabad; address1=BLOCK A, Fourth Floor; address2=Plot No. 14, Road NO 2; zip_code=500 081; city=Hyderabad; state_code=; country_code=IND; latitude=; longitude=}","81da71b8-f259-4c70-9109-09627381cbeb"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Mumbai; address1=264-265 Vasvani Chambers; address2=Dr Annie Besant Road; zip_code=400 025; city=Mumbai; state_code=; country_code=IND; latitude=; longitude=}","49a54cd1-0a0b-4faa-b69d-72eeb9a25148"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Japan Headquarters; address1=6F Cerulean Tower; address2=26-1 Sakuragaoka-cho; zip_code=150-8512; city=Tokyo; state_code=; country_code=JPN; latitude=; longitude=}","bfee32e8-9b7b-4be8-a647-586f4e8c334c"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Osaka; address1=9F, Edobori Center Building; address2=2-1-1 Edobori; zip_code=550-0002; city=Osaka; state_code=; country_code=USA; latitude=; longitude=}","16bc4840-6468-4743-92a3-4528319fc653"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Seoul; address1=22nd Floor, Gangnam Finance Center; address2=737 Yeoksam-dong; zip_code=135 984; city=Seoul; state_code=; country_code=PRK; latitude=; longitude=}","e81c8ebe-a0db-4bd0-a1af-1193097bb23d"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Singapore; address1=Level 25 North Tower; address2=One Raffles Quay; zip_code=048583; city=Singapore; state_code=; country_code=SGP; latitude=; longitude=}","24e7b135-1b8b-4008-a963-e6c84aeeae52"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Taipei; address1=Level 73, Taipei 101 Tower; address2=7 Xinyi Road, Sec. 5,; zip_code=110; city=Taipei; state_code=; country_code=TWN; latitude=; longitude=}","20a4e1e5-9e6c-4191-8f4a-f42caffb9447"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Aarhus; address1=Aabogade 15; address2=8200 Aarhus N; zip_code=; city=; state_code=; country_code=DNK; latitude=56.171882; longitude=10.187799}","6c86d3b7-e784-4c54-a6ef-de7c124f3647"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Copenhagen; address1=Larsbjornsstraede 3; address2=1454 Copenhagen K.; zip_code=; city=; state_code=; country_code=DNK; latitude=; longitude=}","f9873670-d670-4838-9d93-b282bc077818"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Helsinki; address1=Luna House; address2=Mannerheimintie 12 B; zip_code=; city=Helsinki; state_code=; country_code=FIN; latitude=; longitude=}","8a4f3a6b-ed63-47fe-b99c-b6825809ba57"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Paris; address1=38 avenue de l'Op????ra; address2=; zip_code=75002; city=Paris; state_code=; country_code=FRA; latitude=48.869606; longitude=2.332749}","e575bd27-e1d2-43c9-8539-101f0f0e418a"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Hamburg; address1=ABC-Strasse 19; address2=; zip_code=20354; city=Hamburg; state_code=; country_code=DEU; latitude=53.554052; longitude=9.985265999999999}","7cc869f9-158c-42b2-8854-e0dfc1742ff0"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Dublin; address1=Gordon House; address2=Barrow Street; zip_code=4; city=Dublin; state_code=; country_code=IRL; latitude=53.339914; longitude=-6.234424}","0db9fdd8-2235-46e8-8ba6-d4c06ab4d8f0"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Italy; address1=Corso Europa 2; address2=; zip_code=20122; city=Milan; state_code=; country_code=ITA; latitude=45.46381; longitude=9.195978}","bd2f74f0-2f33-49cc-81e0-3f4e213c77fa"
