"_parent_id","value","_id"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=11654; description=Facebook Teams With Snaptu To Launch Rich App For Feature Phones.; stoned_year=2011; stoned_month=1; stoned_day=19; source_url=http://techcrunch.com/2011/01/19/facebook-app-feature-phone/; source_text=; source_description=Facebook Teams With Snaptu To Launch Rich App For Feature Phones; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","ed10c970-3176-46b4-af56-130e2b1c0bc2"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=11947; description=Kevin Rose Invests In Facebook On SecondMarket; stoned_year=2011; stoned_month=1; stoned_day=29; source_url=http://techcrunch.com/2011/01/29/kevin-rose-invests-in-facebook-on-secondmarket/; source_text=; source_description=Kevin Rose Invests In Facebook On SecondMarket; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","923b74ca-10c5-4358-b6e6-77a647e3e0a2"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=13046; description=Wow. Just...Wow: Facebook Hits Record $75 Billion Valuation On SecondMarket; stoned_year=2011; stoned_month=3; stoned_day=4; source_url=http://techcrunch.com/2011/03/04/facebook-valuation-secondmarket/; source_text=; source_description=Wow. Just...Wow: Facebook Hits Record $75 Billion Valuation On SecondMarket; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","b88a3861-7afc-477d-8f77-68952cefbf92"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=13888; description=Facebook Now Has 250 Million Mobile Users; stoned_year=2011; stoned_month=3; stoned_day=31; source_url=http://techcrunch.com/2011/03/31/facebook-now-has-250-million-mobile-users-and-a-new-unified-mobile-website-to-match/; source_text=; source_description=Facebook Now Has 250 Million Mobile Users; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","2d272879-1b25-4cb0-bf98-c3ae33b66fd6"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=15662; description=Facebook Buys Sofa, A Software Design Team That Will Help Make Facebook More Beautiful; stoned_year=2011; stoned_month=6; stoned_day=9; source_url=http://techcrunch.com/2011/06/09/facebook-sofa/; source_text=; source_description=Facebook Buys Sofa, A Software Design Team That Will Help Make Facebook More Beautiful; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","e8a7a54d-4b2d-4d2f-8375-2e6d4fe5a54c"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=15858; description=Zuck Confirms That Facebook Now Has 750 Million Active Users; stoned_year=2011; stoned_month=7; stoned_day=6; source_url=http://techcrunch.com/2011/07/06/zuck-confirms-that-facebook-now-has-750-million-users/; source_text=; source_description=Zuck Confirms That Facebook Now Has 750 Million Active Users; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","5d63835e-aeb6-4cb8-aa16-edd9c9a7a552"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=15953; description=GSV Capital Buys Facebook Stock At $70 Billion Valuation; Its Own Stock Pops 21 Percent; stoned_year=2011; stoned_month=6; stoned_day=27; source_url=http://techcrunch.com/2011/06/27/gsv-capital-facebook-70-billion-valuation/; source_text=; source_description=GSV Capital Buys Facebook Stock At $70 Billion Valuation; Its Own Stock Pops 21 Percent; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","ff975594-7ca8-4af5-be62-0e95f4a5d5bb"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=17778; description=Report: Facebook Revenue Was $1.6B In First Half Of 2011, Net Income $500M; stoned_year=2011; stoned_month=9; stoned_day=7; source_url=http://techcrunch.com/2011/09/07/report-facebook-revenue-was-1-6-b-in-first-half-of-2011-net-income-500m/; source_text=; source_description=Report: Facebook Revenue Was $1.6B In First Half Of 2011, Net Income $500M; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","acaa1224-a390-4bb2-b0ea-7043f86665dd"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=21639; description=Facebook acquires team behind YC alum Caffeinated Mind; stoned_year=2012; stoned_month=2; stoned_day=29; source_url=http://venturebeat.com/2012/02/29/facebook-caffeinated-mind/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals+%26+More%29; source_text=; source_description=Facebook acquires team behind YC alum Caffeinated Mind; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","8c8951de-d578-4921-a6a2-2788e140790b"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=22794; description=Facebook Buys AOL Patents From Microsoft For $550 Million In Cash; stoned_year=2012; stoned_month=4; stoned_day=23; source_url=http://techcrunch.com/2012/04/23/aols-new-patent-owners-facebook-in-a-550m-deal-with-microsoft/; source_text=; source_description=Facebook Buys AOL Patents From Microsoft For $550 Million In Cash; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","d1454257-4528-49b3-b779-b4c97c35fdf7"
