"_parent_id","value","_id"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{funding_round=}","39e417cc-b929-43d8-9beb-b6d833de53c9"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{funding_round=}","2c8a4f4f-c28b-405b-931a-409c8a6d542a"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{funding_round=}","3c8782e4-03ee-4acc-822f-4235984b0f0e"
"cfb11523-7443-4961-87d9-7ef16537a046","@{funding_round=}","c95ce893-6a43-4e49-bb56-ecf15f88e000"
"cfb11523-7443-4961-87d9-7ef16537a046","@{funding_round=}","f69aad3a-c8a2-4ef0-ad9f-44dfbaad5295"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","17806339-600e-4899-814b-74af098610a9"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","edabbed5-7d8d-4338-9434-1ee6b9af6088"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","2647da4f-be9f-4e9e-9120-d85adafffcd1"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","ee978a8f-bc06-4e95-9675-2ce0f26c4303"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","95d57287-51fc-4f43-a81b-02b23fbc1d7a"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","76244247-58c4-4170-9256-ecc510fa241d"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","c354046a-bf1e-4e43-a779-efea0cff604e"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","38ab2bdb-2136-4207-91f1-fa49f5085e09"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","ad493dfb-7f37-4eab-b6f8-690bfaa309aa"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","ed314608-1b45-47f8-b46c-54f6266ab4c3"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","13d68b1b-6326-43e5-9dbd-763fba0856c6"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","4a0d9201-239c-408c-a8ec-4fc933f7d2bd"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","088e1204-ba4c-4e68-9e64-cee19c397d5c"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","f9bf5bea-88a1-4468-9a0a-e3ba0d4480a6"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","0010c546-b2c9-463a-b215-2c761f7d86f6"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","1c99a50e-8e72-4385-9a04-4faf3b10378a"
"b486c6b3-e8a1-47e2-870d-bc7bfee218f3","@{funding_round=}","809c9105-76d9-492c-9d02-27c9bd878494"
"061a264d-d880-4228-861c-32bd8bcd6c1f","@{funding_round=}","6e21dbbb-8cf3-4160-a35b-586a6105d8d0"
"061a264d-d880-4228-861c-32bd8bcd6c1f","@{funding_round=}","5ba64cdb-dff0-46e1-a09c-c6856e0fea4e"
"061a264d-d880-4228-861c-32bd8bcd6c1f","@{funding_round=}","ec44df23-4df6-405a-a861-fda51faf04da"
"f8ad6cf5-af2e-4c8d-b5f2-b8980c616176","@{funding_round=}","1a5dcbee-66f0-4816-a33e-575b9ecb2ba5"
"f8ad6cf5-af2e-4c8d-b5f2-b8980c616176","@{funding_round=}","b6f6cbd0-f07a-4ff5-8487-60485448b77a"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{funding_round=}","6766731c-c176-42fc-82a7-6cba6c3435d0"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{funding_round=}","9d590c50-e742-4d10-be99-27c7d8e678bd"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{funding_round=}","44d842d6-1a55-4434-ad13-b9706344fb54"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{funding_round=}","17406142-425c-404e-959a-a36eab958a36"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{funding_round=}","c9ea8dd3-ccbd-44ee-9c46-047143d8409e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{funding_round=}","e3a2b5a6-7217-49b7-81d0-7e0ffa7dab3d"
